Participant	Trial	Bin	MovieID	Experiment	X	PD
7	1	114	T12IC2OBOBD	12-NoInf	1013	0.07211111
7	1	115	T12IC2OBOBD	12-NoInf	1016	0.04911111
7	1	116	T12IC2OBOBD	12-NoInf	1029	0.04711111
7	1	117	T12IC2OBOBD	12-NoInf	1016	0.02911111
7	1	118	T12IC2OBOBD	12-NoInf	1013	0.02911111
7	1	119	T12IC2OBOBD	12-NoInf	1016	0.01611111
7	1	120	T12IC2OBOBD	12-NoInf	1011	0.00511111
7	1	121	T12IC2OBOBD	12-NoInf	1004	-0.00888889
7	1	122	T12IC2OBOBD	12-NoInf	1005	-0.01088889
7	1	123	T12IC2OBOBD	12-NoInf	1006	0.00111111
7	1	124	T12IC2OBOBD	12-NoInf	1001	0.00811111
7	1	125	T12IC2OBOBD	12-NoInf	993	-0.00888889
7	1	126	T12IC2OBOBD	12-NoInf	1001	-0.01188889
7	1	127	T12IC2OBOBD	12-NoInf	1004	-0.01188889
7	1	128	T12IC2OBOBD	12-NoInf	1004	-0.00988889
7	1	129	T12IC2OBOBD	12-NoInf	1000	-0.00188889
7	1	130	T12IC2OBOBD	12-NoInf	988	0.00511111
7	1	131	T12IC2OBOBD	12-NoInf	985	-0.00388889
7	1	132	T12IC2OBOBD	12-NoInf	994	0.01011111
7	1	133	T12IC2OBOBD	12-NoInf	997	0.00511111
7	1	134	T12IC2OBOBD	12-NoInf	997	0.01211111
7	1	135	T12IC2OBOBD	12-NoInf	999	0.00011111
7	1	136	T12IC2OBOBD	12-NoInf	1002	0.01311111
7	1	137	T12IC2OBOBD	12-NoInf	990	0.01111111
7	1	138	T12IC2OBOBD	12-NoInf	996	0.01911111
7	1	139	T12IC2OBOBD	12-NoInf	997	0.03511111
7	1	140	T12IC2OBOBD	12-NoInf	1000	0.04011111
7	1	141	T12IC2OBOBD	12-NoInf	1000	0.03111111
7	1	142	T12IC2OBOBD	12-NoInf	999	0.04311111
7	1	143	T12IC2OBOBD	12-NoInf	1006	0.05411111
7	1	144	T12IC2OBOBD	12-NoInf	996	0.04511111
7	1	145	T12IC2OBOBD	12-NoInf	1002	0.05711111
7	1	146	T12IC2OBOBD	12-NoInf	1098	0.07411111
7	1	147	T12IC2OBOBD	12-NoInf	1262	0.07911111
7	1	148	T12IC2OBOBD	12-NoInf	1280	0.10011111
7	1	149	T12IC2OBOBD	12-NoInf	1297	0.08311111
7	1	150	T12IC2OBOBD	12-NoInf	1294	0.10611111
7	1	151	T12IC2OBOBD	12-NoInf	1295	0.10511111
7	1	152	T12IC2OBOBD	12-NoInf	1295	0.10311111
7	1	153	T12IC2OBOBD	12-NoInf	1289	0.09811111
7	1	154	T12IC2OBOBD	12-NoInf	1296	0.09811111
7	1	155	T12IC2OBOBD	12-NoInf	1295	0.10311111
7	1	156	T12IC2OBOBD	12-NoInf	1297	0.11911111
7	1	157	T12IC2OBOBD	12-NoInf	1286	0.11411111
7	1	158	T12IC2OBOBD	12-NoInf	1301	0.10911111
7	1	159	T12IC2OBOBD	12-NoInf	1299	0.12111111
7	1	160	T12IC2OBOBD	12-NoInf	1297	0.11611111
7	1	161	T12IC2OBOBD	12-NoInf	1301	0.12111111
7	1	162	T12IC2OBOBD	12-NoInf	1286	0.10811111
7	1	163	T12IC2OBOBD	12-NoInf	1033	0.10711111
7	1	164	T12IC2OBOBD	12-NoInf	954	0.06711111
7	1	165	T12IC2OBOBD	12-NoInf	939	0.08011111
7	1	166	T12IC2OBOBD	12-NoInf	932	0.05011111
7	1	167	T12IC2OBOBD	12-NoInf	943	0.04111111
7	1	168	T12IC2OBOBD	12-NoInf	949	0.05411111
7	1	169	T12IC2OBOBD	12-NoInf	947	0.01811111
7	1	170	T12IC2OBOBD	12-NoInf	943	0.01411111
7	1	171	T12IC2OBOBD	12-NoInf	947	0.01011111
7	1	172	T12IC2OBOBD	12-NoInf	942	-0.00088889
7	1	173	T12IC2OBOBD	12-NoInf	947	-0.01488889
7	1	174	T12IC2OBOBD	12-NoInf	957	-0.02288889
7	1	175	T12IC2OBOBD	12-NoInf	948	-0.03088889
7	1	176	T12IC2OBOBD	12-NoInf	953	-0.03288889
7	1	177	T12IC2OBOBD	12-NoInf	1170	-0.01388889
7	1	178	T12IC2OBOBD	12-NoInf	1298	-0.00488889
7	1	179	T12IC2OBOBD	12-NoInf	1308	-0.00788889
7	1	180	T12IC2OBOBD	12-NoInf	1302	-0.01088889
7	1	181	T12IC2OBOBD	12-NoInf	1297	-0.01288889
7	1	182	T12IC2OBOBD	12-NoInf	1303	-0.01288889
7	1	183	T12IC2OBOBD	12-NoInf	1299	-0.00688889
7	1	184	T12IC2OBOBD	12-NoInf	1291	-0.01688889
7	1	185	T12IC2OBOBD	12-NoInf	1299	-0.00888889
7	1	186	T12IC2OBOBD	12-NoInf	1292	-0.01388889
7	1	187	T12IC2OBOBD	12-NoInf	1294	-0.02388889
7	1	188	T12IC2OBOBD	12-NoInf	1301	-0.01888889
7	1	189	T12IC2OBOBD	12-NoInf	1289	-0.02288889
7	1	190	T12IC2OBOBD	12-NoInf	1298	-0.00988889
7	1	191	T12IC2OBOBD	12-NoInf	1302	0.00111111
7	1	192	T12IC2OBOBD	12-NoInf	1298	-0.01288889
7	1	193	T12IC2OBOBD	12-NoInf	1293	-0.00588889
7	1	194	T12IC2OBOBD	12-NoInf	1294	-0.00288889
7	1	195	T12IC2OBOBD	12-NoInf	1298	0.01411111
7	1	196	T12IC2OBOBD	12-NoInf	1323	0.02611111
7	1	197	T12IC2OBOBD	12-NoInf	1317	0.01111111
7	1	198	T12IC2OBOBD	12-NoInf	1318	0.03311111
7	1	199	T12IC2OBOBD	12-NoInf	1322	0.03111111
7	1	200	T12IC2OBOBD	12-NoInf	1314	0.02511111
7	1	201	T12IC2OBOBD	12-NoInf	1323	0.03111111
7	1	202	T12IC2OBOBD	12-NoInf	1320	0.05111111
7	1	203	T12IC2OBOBD	12-NoInf	1330	0.05411111
7	1	204	T12IC2OBOBD	12-NoInf	1332	0.06711111
7	1	205	T12IC2OBOBD	12-NoInf	1334	0.06111111
7	1	206	T12IC2OBOBD	12-NoInf	1327	0.08011111
7	1	207	T12IC2OBOBD	12-NoInf	1326	0.07211111
7	1	208	T12IC2OBOBD	12-NoInf	1320	0.06511111
7	1	209	T12IC2OBOBD	12-NoInf	1329	0.08311111
7	1	210	T12IC2OBOBD	12-NoInf	1325	0.09611111
7	1	211	T12IC2OBOBD	12-NoInf	1321	0.10011111
7	1	212	T12IC2OBOBD	12-NoInf	1333	0.11111111
7	1	213	T12IC2OBOBD	12-NoInf	1330	0.11711111
7	1	214	T12IC2OBOBD	12-NoInf	1325	0.11711111
7	1	215	T12IC2OBOBD	12-NoInf	1333	0.11011111
7	1	216	T12IC2OBOBD	12-NoInf	1324	0.12811111
7	1	217	T12IC2OBOBD	12-NoInf	1317	0.12211111
7	1	218	T12IC2OBOBD	12-NoInf	1322	0.12811111
7	1	219	T12IC2OBOBD	12-NoInf	1329	0.15111111
7	1	220	T12IC2OBOBD	12-NoInf	1323	0.14111111
7	1	221	T12IC2OBOBD	12-NoInf	1325	0.15011111
7	1	222	T12IC2OBOBD	12-NoInf	1331	0.15411111
7	1	223	T12IC2OBOBD	12-NoInf	1256	0.16111111
7	1	224	T12IC2OBOBD	12-NoInf	1284	0.16911111
7	1	225	T12IC2OBOBD	12-NoInf	1265	0.15911111
7	1	226	T12IC2OBOBD	12-NoInf	1278	0.16611111
7	1	227	T12IC2OBOBD	12-NoInf	1274	0.16811111
7	1	228	T12IC2OBOBD	12-NoInf	1276	0.16211111
7	2	0	T9PC1PSPPS	12-NoInf	1015	0.13355556
7	2	1	T9PC1PSPPS	12-NoInf	1011	0.13955556
7	2	2	T9PC1PSPPS	12-NoInf	1087	0.14055556
7	2	3	T9PC1PSPPS	12-NoInf	1229	0.14555556
7	2	4	T9PC1PSPPS	12-NoInf	1237	0.14655556
7	2	5	T9PC1PSPPS	12-NoInf	1265	0.14955556
7	2	6	T9PC1PSPPS	12-NoInf	1250	0.13455556
7	2	7	T9PC1PSPPS	12-NoInf	1253	0.13955556
7	2	8	T9PC1PSPPS	12-NoInf	1253	0.13355556
7	2	9	T9PC1PSPPS	12-NoInf	1246	0.12155556
7	2	10	T9PC1PSPPS	12-NoInf	1263	0.12855556
7	2	11	T9PC1PSPPS	12-NoInf	1252	0.11055556
7	2	12	T9PC1PSPPS	12-NoInf	1251	0.10955556
7	2	13	T9PC1PSPPS	12-NoInf	1252	0.08755556
7	2	14	T9PC1PSPPS	12-NoInf	1247	0.08155556
7	2	15	T9PC1PSPPS	12-NoInf	1259	0.09355556
7	2	16	T9PC1PSPPS	12-NoInf	1255	0.07455556
7	2	17	T9PC1PSPPS	12-NoInf	1247	0.06855556
7	2	18	T9PC1PSPPS	12-NoInf	1263	0.06555556
7	2	19	T9PC1PSPPS	12-NoInf	1260	0.05255556
7	2	20	T9PC1PSPPS	12-NoInf	1251	0.03455556
7	2	21	T9PC1PSPPS	12-NoInf	1251	0.02855556
7	2	22	T9PC1PSPPS	12-NoInf	1260	0.03155556
7	2	23	T9PC1PSPPS	12-NoInf	1226	0.02155556
7	2	24	T9PC1PSPPS	12-NoInf	1012	-0.00544444
7	2	25	T9PC1PSPPS	12-NoInf	1073	-0.02744444
7	2	26	T9PC1PSPPS	12-NoInf	1030	-0.02844444
7	2	27	T9PC1PSPPS	12-NoInf	1050	-0.03644444
7	2	28	T9PC1PSPPS	12-NoInf	1034	-0.05644444
7	2	29	T9PC1PSPPS	12-NoInf	1047	-0.06644444
7	2	30	T9PC1PSPPS	12-NoInf	1042	-0.07544444
7	2	31	T9PC1PSPPS	12-NoInf	1037	-0.08244444
7	2	32	T9PC1PSPPS	12-NoInf	1040	-0.09244444
7	2	33	T9PC1PSPPS	12-NoInf	1051	-0.09144444
7	2	34	T9PC1PSPPS	12-NoInf	1043	-0.10144444
7	2	35	T9PC1PSPPS	12-NoInf	1051	-0.09544444
7	2	36	T9PC1PSPPS	12-NoInf	1047	-0.09944444
7	2	37	T9PC1PSPPS	12-NoInf	1058	-0.10144444
7	2	38	T9PC1PSPPS	12-NoInf	1055	-0.11344444
7	2	39	T9PC1PSPPS	12-NoInf	1062	-0.11644444
7	2	40	T9PC1PSPPS	12-NoInf	1067	-0.13244444
7	2	41	T9PC1PSPPS	12-NoInf	1056	-0.12744444
7	2	42	T9PC1PSPPS	12-NoInf	1064	-0.11444444
7	2	43	T9PC1PSPPS	12-NoInf	1066	-0.12644444
7	2	44	T9PC1PSPPS	12-NoInf	1070	-0.13844444
7	2	45	T9PC1PSPPS	12-NoInf	1066	-0.13944444
7	2	46	T9PC1PSPPS	12-NoInf	1081	-0.14444444
7	2	47	T9PC1PSPPS	12-NoInf	1072	-0.16844444
7	2	48	T9PC1PSPPS	12-NoInf	1077	-0.16044444
7	2	49	T9PC1PSPPS	12-NoInf	1086	-0.17344444
7	2	50	T9PC1PSPPS	12-NoInf	1083	-0.17844444
7	2	51	T9PC1PSPPS	12-NoInf	1080	-0.17944444
7	2	52	T9PC1PSPPS	12-NoInf	1078	-0.18844444
7	2	53	T9PC1PSPPS	12-NoInf	1082	-0.20044444
7	2	54	T9PC1PSPPS	12-NoInf	1078	-0.21244444
7	2	55	T9PC1PSPPS	12-NoInf	1082	-0.19444444
7	2	56	T9PC1PSPPS	12-NoInf	1086	-0.19744444
7	2	57	T9PC1PSPPS	12-NoInf	1092	-0.20744444
7	2	58	T9PC1PSPPS	12-NoInf	1080	-0.21044444
7	2	59	T9PC1PSPPS	12-NoInf	1084	-0.20944444
7	2	60	T9PC1PSPPS	12-NoInf	1084	-0.21644444
7	2	61	T9PC1PSPPS	12-NoInf	1089	-0.22944444
7	2	62	T9PC1PSPPS	12-NoInf	1077	-0.22144444
7	2	63	T9PC1PSPPS	12-NoInf	1089	-0.22944444
7	2	64	T9PC1PSPPS	12-NoInf	1092	-0.22544444
7	2	65	T9PC1PSPPS	12-NoInf	1088	-0.23744444
7	2	66	T9PC1PSPPS	12-NoInf	1084	-0.23044444
7	2	67	T9PC1PSPPS	12-NoInf	1081	-0.23244444
7	2	68	T9PC1PSPPS	12-NoInf	1088	-0.22244444
7	2	69	T9PC1PSPPS	12-NoInf	1085	-0.22844444
7	2	70	T9PC1PSPPS	12-NoInf	1083	-0.22544444
7	2	71	T9PC1PSPPS	12-NoInf	1088	-0.23144444
7	2	72	T9PC1PSPPS	12-NoInf	1088	-0.21544444
7	2	73	T9PC1PSPPS	12-NoInf	1085	-0.21244444
7	2	74	T9PC1PSPPS	12-NoInf	1077	-0.23344444
7	2	75	T9PC1PSPPS	12-NoInf	1073	-0.21944444
7	2	76	T9PC1PSPPS	12-NoInf	1078	-0.21344444
7	2	77	T9PC1PSPPS	12-NoInf	1085	-0.21344444
7	2	78	T9PC1PSPPS	12-NoInf	1078	-0.22144444
7	2	79	T9PC1PSPPS	12-NoInf	1075	-0.19444444
7	2	80	T9PC1PSPPS	12-NoInf	1081	-0.20244444
7	2	81	T9PC1PSPPS	12-NoInf	1074	-0.19844444
7	2	82	T9PC1PSPPS	12-NoInf	1082	-0.20044444
7	2	83	T9PC1PSPPS	12-NoInf	1075	-0.19144444
7	2	84	T9PC1PSPPS	12-NoInf	1074	-0.18944444
7	2	85	T9PC1PSPPS	12-NoInf	1082	-0.18044444
7	2	86	T9PC1PSPPS	12-NoInf	1077	-0.17844444
7	2	87	T9PC1PSPPS	12-NoInf	1074	-0.15944444
7	2	88	T9PC1PSPPS	12-NoInf	1076	-0.16444444
7	2	89	T9PC1PSPPS	12-NoInf	1076	-0.16144444
7	2	90	T9PC1PSPPS	12-NoInf	1075	-0.15444444
7	2	91	T9PC1PSPPS	12-NoInf	1064	-0.15844444
7	2	92	T9PC1PSPPS	12-NoInf	1071	-0.14844444
7	2	93	T9PC1PSPPS	12-NoInf	1077	-0.15044444
7	2	94	T9PC1PSPPS	12-NoInf	1075	-0.14544444
7	2	95	T9PC1PSPPS	12-NoInf	1075	-0.12544444
7	2	96	T9PC1PSPPS	12-NoInf	1072	-0.13244444
7	2	97	T9PC1PSPPS	12-NoInf	1072	-0.12544444
7	2	98	T9PC1PSPPS	12-NoInf	1074	-0.11444444
7	2	99	T9PC1PSPPS	12-NoInf	1058	-0.13044444
7	2	100	T9PC1PSPPS	12-NoInf	1069	-0.11744444
7	2	101	T9PC1PSPPS	12-NoInf	1071	-0.11444444
7	2	102	T9PC1PSPPS	12-NoInf	1069	-0.11344444
7	2	103	T9PC1PSPPS	12-NoInf	1068	-0.11244444
7	2	104	T9PC1PSPPS	12-NoInf	1060	-0.10844444
7	2	105	T9PC1PSPPS	12-NoInf	1059	-0.10744444
7	2	106	T9PC1PSPPS	12-NoInf	1063	-0.11144444
7	2	107	T9PC1PSPPS	12-NoInf	1064	-0.10644444
7	2	108	T9PC1PSPPS	12-NoInf	1059	-0.11344444
7	2	109	T9PC1PSPPS	12-NoInf	1051	-0.12044444
7	2	110	T9PC1PSPPS	12-NoInf	1041	-0.13644444
7	2	111	T9PC1PSPPS	12-NoInf	998	-0.13944444
7	2	112	T9PC1PSPPS	12-NoInf	1001	-0.14844444
7	2	113	T9PC1PSPPS	12-NoInf	987	-0.15444444
7	2	114	T9PC1PSPPS	12-NoInf	991	-0.15244444
7	2	115	T9PC1PSPPS	12-NoInf	987	-0.15044444
7	2	116	T9PC1PSPPS	12-NoInf	982	-0.16944444
7	2	117	T9PC1PSPPS	12-NoInf	990	-0.15644444
7	2	118	T9PC1PSPPS	12-NoInf	984	-0.17044444
7	2	119	T9PC1PSPPS	12-NoInf	982	-0.16944444
7	2	120	T9PC1PSPPS	12-NoInf	979	-0.17144444
7	2	121	T9PC1PSPPS	12-NoInf	975	-0.16544444
7	2	122	T9PC1PSPPS	12-NoInf	971	-0.15944444
7	2	123	T9PC1PSPPS	12-NoInf	971	-0.16444444
7	2	124	T9PC1PSPPS	12-NoInf	972	-0.16844444
7	2	125	T9PC1PSPPS	12-NoInf	966	-0.16644444
7	2	126	T9PC1PSPPS	12-NoInf	971	-0.16444444
7	2	127	T9PC1PSPPS	12-NoInf	974	-0.16344444
7	2	128	T9PC1PSPPS	12-NoInf	970	-0.16044444
7	2	129	T9PC1PSPPS	12-NoInf	972	-0.14544444
7	2	130	T9PC1PSPPS	12-NoInf	968	-0.13844444
7	2	131	T9PC1PSPPS	12-NoInf	969	-0.14844444
7	2	132	T9PC1PSPPS	12-NoInf	971	-0.14344444
7	2	133	T9PC1PSPPS	12-NoInf	975	-0.13844444
7	2	134	T9PC1PSPPS	12-NoInf	975	-0.13344444
7	2	135	T9PC1PSPPS	12-NoInf	968	-0.12844444
7	2	136	T9PC1PSPPS	12-NoInf	971	-0.12444444
7	2	137	T9PC1PSPPS	12-NoInf	975	-0.12844444
7	2	138	T9PC1PSPPS	12-NoInf	975	-0.10744444
7	2	139	T9PC1PSPPS	12-NoInf	976	-0.10344444
7	2	140	T9PC1PSPPS	12-NoInf	976	-0.10744444
7	2	141	T9PC1PSPPS	12-NoInf	978	-0.09844444
7	2	142	T9PC1PSPPS	12-NoInf	982	-0.10044444
7	2	143	T9PC1PSPPS	12-NoInf	1149	-0.07244444
7	2	144	T9PC1PSPPS	12-NoInf	1265	-0.06844444
7	2	145	T9PC1PSPPS	12-NoInf	1289	-0.06044444
7	2	146	T9PC1PSPPS	12-NoInf	1279	-0.06644444
7	2	147	T9PC1PSPPS	12-NoInf	1284	-0.05944444
7	2	148	T9PC1PSPPS	12-NoInf	1285	-0.05144444
7	2	149	T9PC1PSPPS	12-NoInf	1271	-0.05944444
7	2	150	T9PC1PSPPS	12-NoInf	1283	-0.05444444
7	2	151	T9PC1PSPPS	12-NoInf	1289	-0.04344444
7	2	152	T9PC1PSPPS	12-NoInf	1283	-0.03544444
7	2	153	T9PC1PSPPS	12-NoInf	1282	-0.03344444
7	2	154	T9PC1PSPPS	12-NoInf	1286	-0.03044444
7	2	155	T9PC1PSPPS	12-NoInf	1287	-0.02544444
7	2	156	T9PC1PSPPS	12-NoInf	1283	-0.02144444
7	2	157	T9PC1PSPPS	12-NoInf	1285	-0.02544444
7	2	158	T9PC1PSPPS	12-NoInf	1310	0.00155556
7	2	159	T9PC1PSPPS	12-NoInf	1316	-0.02244444
7	2	160	T9PC1PSPPS	12-NoInf	1315	0.01455556
7	2	161	T9PC1PSPPS	12-NoInf	1308	0.00855556
7	2	162	T9PC1PSPPS	12-NoInf	1324	-0.00244444
7	2	163	T9PC1PSPPS	12-NoInf	1316	0.01755556
7	2	164	T9PC1PSPPS	12-NoInf	1319	-0.00544444
7	2	165	T9PC1PSPPS	12-NoInf	1312	-0.00344444
7	2	166	T9PC1PSPPS	12-NoInf	1325	0.00555556
7	2	167	T9PC1PSPPS	12-NoInf	1320	-0.00144444
7	2	168	T9PC1PSPPS	12-NoInf	1317	0.00055556
7	2	169	T9PC1PSPPS	12-NoInf	1310	-0.00244444
7	2	170	T9PC1PSPPS	12-NoInf	1313	-0.00344444
7	2	171	T9PC1PSPPS	12-NoInf	1310	-0.01044444
7	2	172	T9PC1PSPPS	12-NoInf	1309	-0.00544444
7	2	173	T9PC1PSPPS	12-NoInf	1323	-0.00544444
7	2	174	T9PC1PSPPS	12-NoInf	1311	-0.00644444
7	2	175	T9PC1PSPPS	12-NoInf	1310	-0.00944444
7	2	176	T9PC1PSPPS	12-NoInf	1322	0.00855556
7	2	177	T9PC1PSPPS	12-NoInf	1318	-0.00044444
7	2	178	T9PC1PSPPS	12-NoInf	1327	0.01055556
7	2	179	T9PC1PSPPS	12-NoInf	1320	0.01155556
7	2	180	T9PC1PSPPS	12-NoInf	1323	0.01455556
7	2	181	T9PC1PSPPS	12-NoInf	1312	0.01355556
7	2	182	T9PC1PSPPS	12-NoInf	1314	0.02655556
7	2	183	T9PC1PSPPS	12-NoInf	1318	0.02855556
7	2	184	T9PC1PSPPS	12-NoInf	1317	0.03255556
7	2	185	T9PC1PSPPS	12-NoInf	1314	0.03455556
7	2	186	T9PC1PSPPS	12-NoInf	1309	0.02655556
7	2	187	T9PC1PSPPS	12-NoInf	1307	0.04155556
7	2	188	T9PC1PSPPS	12-NoInf	1316	0.04455556
7	2	189	T9PC1PSPPS	12-NoInf	1323	0.06255556
7	2	190	T9PC1PSPPS	12-NoInf	1308	0.05555556
7	2	191	T9PC1PSPPS	12-NoInf	1314	0.05555556
7	2	192	T9PC1PSPPS	12-NoInf	1309	0.05455556
7	2	193	T9PC1PSPPS	12-NoInf	1188	0.06155556
7	2	194	T9PC1PSPPS	12-NoInf	1106	0.04355556
7	2	195	T9PC1PSPPS	12-NoInf	1095	0.04355556
7	2	196	T9PC1PSPPS	12-NoInf	1097	0.03255556
7	2	197	T9PC1PSPPS	12-NoInf	1108	0.05155556
7	2	198	T9PC1PSPPS	12-NoInf	1098	0.05155556
7	2	199	T9PC1PSPPS	12-NoInf	1095	0.05755556
7	2	200	T9PC1PSPPS	12-NoInf	1103	0.05655556
7	2	201	T9PC1PSPPS	12-NoInf	1099	0.05655556
7	2	202	T9PC1PSPPS	12-NoInf	1102	0.07255556
7	2	203	T9PC1PSPPS	12-NoInf	1109	0.08055556
7	2	204	T9PC1PSPPS	12-NoInf	1106	0.07855556
7	2	205	T9PC1PSPPS	12-NoInf	1102	0.07755556
7	2	206	T9PC1PSPPS	12-NoInf	1103	0.08555556
7	2	207	T9PC1PSPPS	12-NoInf	1098	0.08655556
7	2	208	T9PC1PSPPS	12-NoInf	1143	0.09655556
7	2	209	T9PC1PSPPS	12-NoInf	1241	0.10955556
7	2	210	T9PC1PSPPS	12-NoInf	1228	0.11755556
7	2	211	T9PC1PSPPS	12-NoInf	1261	0.11655556
7	2	212	T9PC1PSPPS	12-NoInf	1254	0.11155556
7	2	213	T9PC1PSPPS	12-NoInf	1259	0.11055556
7	2	214	T9PC1PSPPS	12-NoInf	1253	0.10255556
7	2	215	T9PC1PSPPS	12-NoInf	1242	0.10655556
7	2	216	T9PC1PSPPS	12-NoInf	1248	0.11155556
7	2	217	T9PC1PSPPS	12-NoInf	1245	0.09855556
7	2	218	T9PC1PSPPS	12-NoInf	1244	0.09655556
7	2	219	T9PC1PSPPS	12-NoInf	1248	0.10155556
7	2	220	T9PC1PSPPS	12-NoInf	1257	0.10155556
7	2	221	T9PC1PSPPS	12-NoInf	1257	0.10155556
7	2	222	T9PC1PSPPS	12-NoInf	1249	0.09955556
7	2	223	T9PC1PSPPS	12-NoInf	1257	0.09455556
7	2	224	T9PC1PSPPS	12-NoInf	1290	0.10455556
7	2	225	T9PC1PSPPS	12-NoInf	1292	0.10655556
7	2	226	T9PC1PSPPS	12-NoInf	1291	0.11855556
7	2	227	T9PC1PSPPS	12-NoInf	1283	0.12155556
7	2	228	T9PC1PSPPS	12-NoInf	1287	0.13255556
7	3	0	T13PC2BOBBS	12-NoInf	664	-0.04211111
7	3	1	T13PC2BOBBS	12-NoInf	674	0.05588889
7	3	2	T13PC2BOBBS	12-NoInf	668	0.02188889
7	3	3	T13PC2BOBBS	12-NoInf	676	-0.04911111
7	3	4	T13PC2BOBBS	12-NoInf	676	-0.06311111
7	3	5	T13PC2BOBBS	12-NoInf	673	-0.05111111
7	3	6	T13PC2BOBBS	12-NoInf	681	-0.04511111
7	3	7	T13PC2BOBBS	12-NoInf	676	-0.00511111
7	3	8	T13PC2BOBBS	12-NoInf	685	-0.01411111
7	3	9	T13PC2BOBBS	12-NoInf	672	-0.02811111
7	3	10	T13PC2BOBBS	12-NoInf	702	-0.02811111
7	3	11	T13PC2BOBBS	12-NoInf	669	-0.00911111
7	3	12	T13PC2BOBBS	12-NoInf	607	0.00088889
7	3	13	T13PC2BOBBS	12-NoInf	592	-0.07511111
7	3	14	T13PC2BOBBS	12-NoInf	597	-0.00611111
7	3	15	T13PC2BOBBS	12-NoInf	596	-0.03511111
7	3	16	T13PC2BOBBS	12-NoInf	601	-0.04511111
7	3	17	T13PC2BOBBS	12-NoInf	590	-0.03311111
7	3	18	T13PC2BOBBS	12-NoInf	594	-0.04411111
7	3	19	T13PC2BOBBS	12-NoInf	620	-0.04811111
7	3	20	T13PC2BOBBS	12-NoInf	578	-0.03111111
7	3	21	T13PC2BOBBS	12-NoInf	571	0.01188889
7	3	22	T13PC2BOBBS	12-NoInf	602	-0.00811111
7	3	23	T13PC2BOBBS	12-NoInf	601	0.02388889
7	3	24	T13PC2BOBBS	12-NoInf	828	0.01188889
7	3	25	T13PC2BOBBS	12-NoInf	922	0.01288889
7	3	26	T13PC2BOBBS	12-NoInf	940	0.00488889
7	3	27	T13PC2BOBBS	12-NoInf	956	-0.01811111
7	3	28	T13PC2BOBBS	12-NoInf	941	0.04988889
7	3	29	T13PC2BOBBS	12-NoInf	975	0.02988889
7	3	30	T13PC2BOBBS	12-NoInf	949	0.02488889
7	3	31	T13PC2BOBBS	12-NoInf	953	0.02688889
7	3	32	T13PC2BOBBS	12-NoInf	938	0.06588889
7	3	33	T13PC2BOBBS	12-NoInf	958	0.05288889
7	3	34	T13PC2BOBBS	12-NoInf	974	0.04188889
7	3	35	T13PC2BOBBS	12-NoInf	948	0.02788889
7	3	36	T13PC2BOBBS	12-NoInf	945	0.07088889
7	3	37	T13PC2BOBBS	12-NoInf	978	0.12788889
7	3	38	T13PC2BOBBS	12-NoInf	990	0.12288889
7	3	39	T13PC2BOBBS	12-NoInf	971	0.19388889
7	3	40	T13PC2BOBBS	12-NoInf	973	0.13588889
7	3	41	T13PC2BOBBS	12-NoInf	1054	0.24988889
7	3	42	T13PC2BOBBS	12-NoInf	1044	0.21488889
7	3	43	T13PC2BOBBS	12-NoInf	1060	0.01588889
7	3	44	T13PC2BOBBS	12-NoInf	1059	0.11188889
7	3	45	T13PC2BOBBS	12-NoInf	1054	0.16088889
7	3	46	T13PC2BOBBS	12-NoInf	1043	-0.03911111
7	3	47	T13PC2BOBBS	12-NoInf	1042	0.19688889
7	3	48	T13PC2BOBBS	12-NoInf	1066	0.17988889
7	3	49	T13PC2BOBBS	12-NoInf	1070	-0.00611111
7	3	53	T13PC2BOBBS	12-NoInf	1070	0.04488889
7	3	54	T13PC2BOBBS	12-NoInf	1094	-0.00111111
7	3	55	T13PC2BOBBS	12-NoInf	1064	0.03888889
7	3	56	T13PC2BOBBS	12-NoInf	1107	0.02688889
7	3	57	T13PC2BOBBS	12-NoInf	1089	0.00288889
7	3	58	T13PC2BOBBS	12-NoInf	1074	0.00988889
7	3	59	T13PC2BOBBS	12-NoInf	1119	-0.16111111
7	3	60	T13PC2BOBBS	12-NoInf	1083	-0.12511111
7	3	61	T13PC2BOBBS	12-NoInf	1084	-0.13411111
7	3	62	T13PC2BOBBS	12-NoInf	1105	-0.13111111
7	3	63	T13PC2BOBBS	12-NoInf	1101	-0.14611111
7	3	64	T13PC2BOBBS	12-NoInf	1079	-0.17711111
7	3	65	T13PC2BOBBS	12-NoInf	1075	-0.19111111
7	3	66	T13PC2BOBBS	12-NoInf	1095	-0.19311111
7	3	67	T13PC2BOBBS	12-NoInf	1075	-0.22311111
7	3	68	T13PC2BOBBS	12-NoInf	1095	-0.19811111
7	3	69	T13PC2BOBBS	12-NoInf	1083	-0.18411111
7	3	70	T13PC2BOBBS	12-NoInf	1104	-0.21811111
7	3	71	T13PC2BOBBS	12-NoInf	1097	-0.18411111
7	3	72	T13PC2BOBBS	12-NoInf	1072	-0.25711111
7	3	73	T13PC2BOBBS	12-NoInf	1095	-0.22711111
7	3	74	T13PC2BOBBS	12-NoInf	1076	-0.24611111
7	3	75	T13PC2BOBBS	12-NoInf	1085	-0.23911111
7	3	76	T13PC2BOBBS	12-NoInf	1083	-0.23711111
7	3	77	T13PC2BOBBS	12-NoInf	1083	-0.24911111
