Participant	PhaseLabel	Bin	MovieID	InferenceCondition	Count	MeanPupil
14	ObjOut	31	83_T_R_M_P_BO_O_B_S	1	1	-0.042645
14	ObjOut	31	84_T_R_M_I_BO_O_O_D	1	1	-0.075774
14	ObjOut	31	85_T_R_M_I_OB_O_O_S	1	1	-0.191419
14	ObjOut	31	86_T_R_M_P_OB_O_B_D	1	1	-0.243806
14	ObjOut	31	87_T_R_M_I_BO_B_B_S	1	1	-0.098933
14	ObjOut	31	88_T_R_M_P_BO_B_O_D	1	1	-0.166968
14	ObjOut	32	50_C_R_M_P_SO_S_O_D	0	1	-0.228097
14	ObjOut	32	51_C_R_M_P_SO_O_S_S	0	1	-0.441571
14	ObjOut	32	54_C_R_M_I_OS_S_B_D	0	1	-0.057613
14	ObjOut	32	55_C_R_M_P_OS_O_S_D	0	1	-0.103677
14	ObjOut	32	56_C_R_M_I_OS_O_P_S	0	1	-0.177355
14	ObjOut	32	58_C_R_M_P_BP_B_P_D	0	1	-0.247000
14	ObjOut	32	60_C_R_M_I_BP_P_O_D	0	1	-0.235419
14	ObjOut	32	61_C_R_M_P_PB_B_P_S	0	1	-0.178032
14	ObjOut	32	62_C_R_M_I_PB_B_S_D	0	1	-0.318556
14	ObjOut	32	64_C_R_M_I_PB_P_O_S	0	1	-0.160935
14	ObjOut	32	65_T_R_M_I_SP_S_S_S	1	1	-0.199355
14	ObjOut	32	66_T_R_M_P_SP_S_P_D	1	1	-0.259290
14	ObjOut	32	68_T_R_M_I_SP_P_P_D	1	1	-0.259968
14	ObjOut	32	70_T_R_M_I_PS_S_S_D	1	1	-0.236138
14	ObjOut	32	71_T_R_M_P_PS_P_S_D	1	1	-0.181909
14	ObjOut	32	72_T_R_M_I_PS_P_P_S	1	1	-0.302645
14	ObjOut	32	81_T_R_M_P_OB_B_O_S	1	1	-0.383226
14	ObjOut	32	82_T_R_M_I_OB_B_B_D	1	1	-0.082161
14	ObjOut	32	83_T_R_M_P_BO_O_B_S	1	1	-0.057645
14	ObjOut	32	84_T_R_M_I_BO_O_O_D	1	1	-0.060774
14	ObjOut	32	85_T_R_M_I_OB_O_O_S	1	1	-0.201419
14	ObjOut	32	86_T_R_M_P_OB_O_B_D	1	1	-0.258806
14	ObjOut	32	87_T_R_M_I_BO_B_B_S	1	1	-0.092933
14	ObjOut	32	88_T_R_M_P_BO_B_O_D	1	1	-0.160968
14	ObjOut	33	50_C_R_M_P_SO_S_O_D	0	1	-0.204097
14	ObjOut	33	51_C_R_M_P_SO_O_S_S	0	1	-0.511571
14	ObjOut	33	54_C_R_M_I_OS_S_B_D	0	1	-0.088613
14	ObjOut	33	55_C_R_M_P_OS_O_S_D	0	1	-0.122677
14	ObjOut	33	56_C_R_M_I_OS_O_P_S	0	1	-0.168355
14	ObjOut	33	58_C_R_M_P_BP_B_P_D	0	1	-0.261000
14	ObjOut	33	60_C_R_M_I_BP_P_O_D	0	1	-0.215419
14	ObjOut	33	61_C_R_M_P_PB_B_P_S	0	1	-0.160032
14	ObjOut	33	62_C_R_M_I_PB_B_S_D	0	1	-0.337556
14	ObjOut	33	64_C_R_M_I_PB_P_O_S	0	1	-0.153935
14	ObjOut	33	65_T_R_M_I_SP_S_S_S	1	1	-0.219355
14	ObjOut	33	66_T_R_M_P_SP_S_P_D	1	1	-0.271290
14	ObjOut	33	68_T_R_M_I_SP_P_P_D	1	1	-0.270968
14	ObjOut	33	70_T_R_M_I_PS_S_S_D	1	1	-0.251138
14	ObjOut	33	71_T_R_M_P_PS_P_S_D	1	1	-0.175909
14	ObjOut	33	72_T_R_M_I_PS_P_P_S	1	1	-0.332645
14	ObjOut	33	81_T_R_M_P_OB_B_O_S	1	1	-0.389226
14	ObjOut	33	82_T_R_M_I_OB_B_B_D	1	1	-0.091161
14	ObjOut	33	83_T_R_M_P_BO_O_B_S	1	1	-0.040645
14	ObjOut	33	84_T_R_M_I_BO_O_O_D	1	1	-0.059774
14	ObjOut	33	85_T_R_M_I_OB_O_O_S	1	1	-0.201419
14	ObjOut	33	86_T_R_M_P_OB_O_B_D	1	1	-0.244806
14	ObjOut	33	87_T_R_M_I_BO_B_B_S	1	1	-0.077933
14	ObjOut	33	88_T_R_M_P_BO_B_O_D	1	1	-0.165968
14	ObjOut	34	50_C_R_M_P_SO_S_O_D	0	1	-0.217097
14	ObjOut	34	51_C_R_M_P_SO_O_S_S	0	1	-0.503571
14	ObjOut	34	54_C_R_M_I_OS_S_B_D	0	1	-0.094613
14	ObjOut	34	55_C_R_M_P_OS_O_S_D	0	1	-0.120677
14	ObjOut	34	56_C_R_M_I_OS_O_P_S	0	1	-0.182355
14	ObjOut	34	58_C_R_M_P_BP_B_P_D	0	1	-0.281000
14	ObjOut	34	60_C_R_M_I_BP_P_O_D	0	1	-0.227419
14	ObjOut	34	61_C_R_M_P_PB_B_P_S	0	1	-0.166032
14	ObjOut	34	62_C_R_M_I_PB_B_S_D	0	1	-0.373556
14	ObjOut	34	64_C_R_M_I_PB_P_O_S	0	1	-0.165935
14	ObjOut	34	65_T_R_M_I_SP_S_S_S	1	1	-0.229355
14	ObjOut	34	66_T_R_M_P_SP_S_P_D	1	1	-0.280290
14	ObjOut	34	68_T_R_M_I_SP_P_P_D	1	1	-0.265968
14	ObjOut	34	70_T_R_M_I_PS_S_S_D	1	1	-0.264138
14	ObjOut	34	71_T_R_M_P_PS_P_S_D	1	1	-0.195909
14	ObjOut	34	72_T_R_M_I_PS_P_P_S	1	1	-0.348645
14	ObjOut	34	81_T_R_M_P_OB_B_O_S	1	1	-0.417226
14	ObjOut	34	82_T_R_M_I_OB_B_B_D	1	1	-0.109161
14	ObjOut	34	83_T_R_M_P_BO_O_B_S	1	1	-0.025645
14	ObjOut	34	84_T_R_M_I_BO_O_O_D	1	1	-0.060774
14	ObjOut	34	85_T_R_M_I_OB_O_O_S	1	1	-0.202419
14	ObjOut	34	86_T_R_M_P_OB_O_B_D	1	1	-0.256806
14	ObjOut	34	87_T_R_M_I_BO_B_B_S	1	1	-0.044933
14	ObjOut	34	88_T_R_M_P_BO_B_O_D	1	1	-0.175968
14	ObjOut	35	50_C_R_M_P_SO_S_O_D	0	1	-0.179097
14	ObjOut	35	51_C_R_M_P_SO_O_S_S	0	1	-0.539571
14	ObjOut	35	54_C_R_M_I_OS_S_B_D	0	1	-0.085613
14	ObjOut	35	55_C_R_M_P_OS_O_S_D	0	1	-0.137677
14	ObjOut	35	56_C_R_M_I_OS_O_P_S	0	1	-0.210355
14	ObjOut	35	58_C_R_M_P_BP_B_P_D	0	1	-0.267000
14	ObjOut	35	60_C_R_M_I_BP_P_O_D	0	1	-0.271419
14	ObjOut	35	61_C_R_M_P_PB_B_P_S	0	1	-0.203032
14	ObjOut	35	62_C_R_M_I_PB_B_S_D	0	1	-0.372556
14	ObjOut	35	64_C_R_M_I_PB_P_O_S	0	1	-0.150935
14	ObjOut	35	65_T_R_M_I_SP_S_S_S	1	1	-0.242355
14	ObjOut	35	66_T_R_M_P_SP_S_P_D	1	1	-0.294290
14	ObjOut	35	68_T_R_M_I_SP_P_P_D	1	1	-0.271968
14	ObjOut	35	70_T_R_M_I_PS_S_S_D	1	1	-0.284138
14	ObjOut	35	71_T_R_M_P_PS_P_S_D	1	1	-0.196909
14	ObjOut	35	72_T_R_M_I_PS_P_P_S	1	1	-0.335645
14	ObjOut	35	81_T_R_M_P_OB_B_O_S	1	1	-0.451226
14	ObjOut	35	82_T_R_M_I_OB_B_B_D	1	1	-0.120161
14	ObjOut	35	83_T_R_M_P_BO_O_B_S	1	1	-0.017645
14	ObjOut	35	84_T_R_M_I_BO_O_O_D	1	1	-0.069774
14	ObjOut	35	85_T_R_M_I_OB_O_O_S	1	1	-0.211419
14	ObjOut	35	86_T_R_M_P_OB_O_B_D	1	1	-0.254806
14	ObjOut	35	88_T_R_M_P_BO_B_O_D	1	1	-0.185968
14	ObjOut	36	50_C_R_M_P_SO_S_O_D	0	1	-0.193097
14	ObjOut	36	51_C_R_M_P_SO_O_S_S	0	1	-0.521571
14	ObjOut	36	54_C_R_M_I_OS_S_B_D	0	1	-0.095613
14	ObjOut	36	55_C_R_M_P_OS_O_S_D	0	1	-0.153677
14	ObjOut	36	56_C_R_M_I_OS_O_P_S	0	1	-0.196355
14	ObjOut	36	58_C_R_M_P_BP_B_P_D	0	1	-0.305000
14	ObjOut	36	60_C_R_M_I_BP_P_O_D	0	1	-0.243419
14	ObjOut	36	61_C_R_M_P_PB_B_P_S	0	1	-0.190032
14	ObjOut	36	62_C_R_M_I_PB_B_S_D	0	1	-0.379556
14	ObjOut	36	64_C_R_M_I_PB_P_O_S	0	1	-0.156935
14	ObjOut	36	66_T_R_M_P_SP_S_P_D	1	1	-0.286290
14	ObjOut	36	68_T_R_M_I_SP_P_P_D	1	1	-0.279968
14	ObjOut	36	70_T_R_M_I_PS_S_S_D	1	1	-0.294138
14	ObjOut	36	71_T_R_M_P_PS_P_S_D	1	1	-0.203909
14	ObjOut	36	72_T_R_M_I_PS_P_P_S	1	1	-0.371645
14	ObjOut	36	81_T_R_M_P_OB_B_O_S	1	1	-0.477226
14	ObjOut	36	82_T_R_M_I_OB_B_B_D	1	1	-0.124161
14	ObjOut	36	83_T_R_M_P_BO_O_B_S	1	1	-0.015645
14	ObjOut	36	84_T_R_M_I_BO_O_O_D	1	1	-0.025774
14	ObjOut	36	85_T_R_M_I_OB_O_O_S	1	1	-0.169419
14	ObjOut	36	86_T_R_M_P_OB_O_B_D	1	1	-0.293806
14	ObjOut	36	88_T_R_M_P_BO_B_O_D	1	1	-0.200968
14	ObjOut	37	50_C_R_M_P_SO_S_O_D	0	1	-0.200097
14	ObjOut	37	51_C_R_M_P_SO_O_S_S	0	1	-0.541571
14	ObjOut	37	54_C_R_M_I_OS_S_B_D	0	1	-0.092613
14	ObjOut	37	55_C_R_M_P_OS_O_S_D	0	1	-0.167677
14	ObjOut	37	56_C_R_M_I_OS_O_P_S	0	1	-0.208355
14	ObjOut	37	58_C_R_M_P_BP_B_P_D	0	1	-0.309000
14	ObjOut	37	60_C_R_M_I_BP_P_O_D	0	1	-0.306419
14	ObjOut	37	61_C_R_M_P_PB_B_P_S	0	1	-0.196032
14	ObjOut	37	62_C_R_M_I_PB_B_S_D	0	1	-0.422556
14	ObjOut	37	64_C_R_M_I_PB_P_O_S	0	1	-0.133935
14	ObjOut	37	66_T_R_M_P_SP_S_P_D	1	1	-0.282290
14	ObjOut	37	68_T_R_M_I_SP_P_P_D	1	1	-0.280968
14	ObjOut	37	70_T_R_M_I_PS_S_S_D	1	1	-0.299138
14	ObjOut	37	71_T_R_M_P_PS_P_S_D	1	1	-0.197909
14	ObjOut	37	72_T_R_M_I_PS_P_P_S	1	1	-0.374645
14	ObjOut	37	81_T_R_M_P_OB_B_O_S	1	1	-0.492226
14	ObjOut	37	82_T_R_M_I_OB_B_B_D	1	1	-0.140161
14	ObjOut	37	83_T_R_M_P_BO_O_B_S	1	1	-0.000645
14	ObjOut	37	84_T_R_M_I_BO_O_O_D	1	1	-0.042774
14	ObjOut	37	85_T_R_M_I_OB_O_O_S	1	1	-0.160419
14	ObjOut	37	86_T_R_M_P_OB_O_B_D	1	1	-0.261806
14	ObjOut	37	88_T_R_M_P_BO_B_O_D	1	1	-0.197968
14	ObjOut	38	50_C_R_M_P_SO_S_O_D	0	1	-0.161097
14	ObjOut	38	51_C_R_M_P_SO_O_S_S	0	1	-0.552571
14	ObjOut	38	54_C_R_M_I_OS_S_B_D	0	1	-0.107613
14	ObjOut	38	55_C_R_M_P_OS_O_S_D	0	1	-0.168677
14	ObjOut	38	56_C_R_M_I_OS_O_P_S	0	1	-0.209355
14	ObjOut	38	58_C_R_M_P_BP_B_P_D	0	1	-0.330000
14	ObjOut	38	61_C_R_M_P_PB_B_P_S	0	1	-0.182032
14	ObjOut	38	62_C_R_M_I_PB_B_S_D	0	1	-0.407556
14	ObjOut	38	64_C_R_M_I_PB_P_O_S	0	1	-0.143935
14	ObjOut	38	66_T_R_M_P_SP_S_P_D	1	1	-0.315290
14	ObjOut	38	68_T_R_M_I_SP_P_P_D	1	1	-0.281968
14	ObjOut	38	70_T_R_M_I_PS_S_S_D	1	1	-0.306138
14	ObjOut	38	71_T_R_M_P_PS_P_S_D	1	1	-0.179909
14	ObjOut	38	72_T_R_M_I_PS_P_P_S	1	1	-0.364645
14	ObjOut	38	81_T_R_M_P_OB_B_O_S	1	1	-0.514226
14	ObjOut	38	82_T_R_M_I_OB_B_B_D	1	1	-0.130161
14	ObjOut	38	83_T_R_M_P_BO_O_B_S	1	1	0.031355
14	ObjOut	38	84_T_R_M_I_BO_O_O_D	1	1	-0.062774
14	ObjOut	38	85_T_R_M_I_OB_O_O_S	1	1	-0.168419
14	ObjOut	38	86_T_R_M_P_OB_O_B_D	1	1	-0.275806
14	ObjOut	38	88_T_R_M_P_BO_B_O_D	1	1	-0.183968
14	ObjOut	39	50_C_R_M_P_SO_S_O_D	0	1	-0.197097
14	ObjOut	39	51_C_R_M_P_SO_O_S_S	0	1	-0.567571
14	ObjOut	39	54_C_R_M_I_OS_S_B_D	0	1	-0.090613
14	ObjOut	39	55_C_R_M_P_OS_O_S_D	0	1	-0.177677
14	ObjOut	39	56_C_R_M_I_OS_O_P_S	0	1	-0.231355
14	ObjOut	39	58_C_R_M_P_BP_B_P_D	0	1	-0.329000
14	ObjOut	39	61_C_R_M_P_PB_B_P_S	0	1	-0.180032
14	ObjOut	39	62_C_R_M_I_PB_B_S_D	0	1	-0.393556
14	ObjOut	39	64_C_R_M_I_PB_P_O_S	0	1	-0.129935
14	ObjOut	39	66_T_R_M_P_SP_S_P_D	1	1	-0.311290
14	ObjOut	39	68_T_R_M_I_SP_P_P_D	1	1	-0.253968
14	ObjOut	39	69_T_R_M_P_PS_S_P_S	1	1	-0.136923
14	ObjOut	39	70_T_R_M_I_PS_S_S_D	1	1	-0.306138
14	ObjOut	39	71_T_R_M_P_PS_P_S_D	1	1	-0.207909
14	ObjOut	39	72_T_R_M_I_PS_P_P_S	1	1	-0.369645
14	ObjOut	39	81_T_R_M_P_OB_B_O_S	1	1	-0.514226
14	ObjOut	39	82_T_R_M_I_OB_B_B_D	1	1	-0.127161
14	ObjOut	39	83_T_R_M_P_BO_O_B_S	1	1	0.036355
14	ObjOut	39	84_T_R_M_I_BO_O_O_D	1	1	-0.063774
14	ObjOut	39	85_T_R_M_I_OB_O_O_S	1	1	-0.135419
14	ObjOut	39	86_T_R_M_P_OB_O_B_D	1	1	-0.281806
14	ObjOut	39	88_T_R_M_P_BO_B_O_D	1	1	-0.189968
14	ObjOut	40	50_C_R_M_P_SO_S_O_D	0	1	-0.205097
14	ObjOut	40	51_C_R_M_P_SO_O_S_S	0	1	-0.586571
14	ObjOut	40	54_C_R_M_I_OS_S_B_D	0	1	-0.090613
14	ObjOut	40	55_C_R_M_P_OS_O_S_D	0	1	-0.172677
14	ObjOut	40	56_C_R_M_I_OS_O_P_S	0	1	-0.228355
14	ObjOut	40	58_C_R_M_P_BP_B_P_D	0	1	-0.329000
14	ObjOut	40	60_C_R_M_I_BP_P_O_D	0	1	-0.277419
14	ObjOut	40	61_C_R_M_P_PB_B_P_S	0	1	-0.178032
14	ObjOut	40	62_C_R_M_I_PB_B_S_D	0	1	-0.425556
14	ObjOut	40	64_C_R_M_I_PB_P_O_S	0	1	-0.143935
14	ObjOut	40	65_T_R_M_I_SP_S_S_S	1	1	-0.310355
14	ObjOut	40	66_T_R_M_P_SP_S_P_D	1	1	-0.323290
14	ObjOut	40	68_T_R_M_I_SP_P_P_D	1	1	-0.256968
14	ObjOut	40	69_T_R_M_P_PS_S_P_S	1	1	-0.106923
14	ObjOut	40	70_T_R_M_I_PS_S_S_D	1	1	-0.320138
14	ObjOut	40	71_T_R_M_P_PS_P_S_D	1	1	-0.215909
14	ObjOut	40	72_T_R_M_I_PS_P_P_S	1	1	-0.362645
14	ObjOut	40	81_T_R_M_P_OB_B_O_S	1	1	-0.506226
14	ObjOut	40	82_T_R_M_I_OB_B_B_D	1	1	-0.113161
14	ObjOut	40	83_T_R_M_P_BO_O_B_S	1	1	0.037355
14	ObjOut	40	84_T_R_M_I_BO_O_O_D	1	1	-0.054774
14	ObjOut	40	85_T_R_M_I_OB_O_O_S	1	1	-0.117419
14	ObjOut	40	86_T_R_M_P_OB_O_B_D	1	1	-0.280806
14	ObjOut	40	88_T_R_M_P_BO_B_O_D	1	1	-0.199968
14	ObjOut	41	50_C_R_M_P_SO_S_O_D	0	1	-0.214097
14	ObjOut	41	51_C_R_M_P_SO_O_S_S	0	1	-0.577571
14	ObjOut	41	54_C_R_M_I_OS_S_B_D	0	1	-0.085613
14	ObjOut	41	55_C_R_M_P_OS_O_S_D	0	1	-0.198677
14	ObjOut	41	56_C_R_M_I_OS_O_P_S	0	1	-0.246355
14	ObjOut	41	58_C_R_M_P_BP_B_P_D	0	1	-0.337000
14	ObjOut	41	60_C_R_M_I_BP_P_O_D	0	1	-0.279419
14	ObjOut	41	61_C_R_M_P_PB_B_P_S	0	1	-0.179032
14	ObjOut	41	62_C_R_M_I_PB_B_S_D	0	1	-0.396556
14	ObjOut	41	64_C_R_M_I_PB_P_O_S	0	1	-0.118935
14	ObjOut	41	65_T_R_M_I_SP_S_S_S	1	1	-0.341355
14	ObjOut	41	66_T_R_M_P_SP_S_P_D	1	1	-0.301290
14	ObjOut	41	68_T_R_M_I_SP_P_P_D	1	1	-0.275968
14	ObjOut	41	69_T_R_M_P_PS_S_P_S	1	1	-0.047923
14	ObjOut	41	70_T_R_M_I_PS_S_S_D	1	1	-0.333138
14	ObjOut	41	71_T_R_M_P_PS_P_S_D	1	1	-0.194909
14	ObjOut	41	72_T_R_M_I_PS_P_P_S	1	1	-0.385645
14	ObjOut	41	81_T_R_M_P_OB_B_O_S	1	1	-0.523226
14	ObjOut	41	82_T_R_M_I_OB_B_B_D	1	1	-0.119161
14	ObjOut	41	83_T_R_M_P_BO_O_B_S	1	1	0.064355
14	ObjOut	41	84_T_R_M_I_BO_O_O_D	1	1	-0.073774
14	ObjOut	41	85_T_R_M_I_OB_O_O_S	1	1	-0.086419
14	ObjOut	41	86_T_R_M_P_OB_O_B_D	1	1	-0.277806
14	ObjOut	41	88_T_R_M_P_BO_B_O_D	1	1	-0.213968
14	ObjOut	42	50_C_R_M_P_SO_S_O_D	0	1	-0.211097
14	ObjOut	42	51_C_R_M_P_SO_O_S_S	0	1	-0.628571
14	ObjOut	42	54_C_R_M_I_OS_S_B_D	0	1	-0.085613
14	ObjOut	42	55_C_R_M_P_OS_O_S_D	0	1	-0.207677
14	ObjOut	42	56_C_R_M_I_OS_O_P_S	0	1	-0.226355
14	ObjOut	42	58_C_R_M_P_BP_B_P_D	0	1	-0.321000
14	ObjOut	42	60_C_R_M_I_BP_P_O_D	0	1	-0.293419
14	ObjOut	42	61_C_R_M_P_PB_B_P_S	0	1	-0.188032
14	ObjOut	42	62_C_R_M_I_PB_B_S_D	0	1	-0.425556
14	ObjOut	42	64_C_R_M_I_PB_P_O_S	0	1	-0.083935
14	ObjOut	42	65_T_R_M_I_SP_S_S_S	1	1	-0.318355
14	ObjOut	42	66_T_R_M_P_SP_S_P_D	1	1	-0.307290
14	ObjOut	42	68_T_R_M_I_SP_P_P_D	1	1	-0.254968
14	ObjOut	42	69_T_R_M_P_PS_S_P_S	1	1	-0.041923
14	ObjOut	42	70_T_R_M_I_PS_S_S_D	1	1	-0.352138
14	ObjOut	42	71_T_R_M_P_PS_P_S_D	1	1	-0.209909
14	ObjOut	42	72_T_R_M_I_PS_P_P_S	1	1	-0.368645
14	ObjOut	42	81_T_R_M_P_OB_B_O_S	1	1	-0.504226
14	ObjOut	42	82_T_R_M_I_OB_B_B_D	1	1	-0.119161
14	ObjOut	42	83_T_R_M_P_BO_O_B_S	1	1	0.081355
14	ObjOut	42	84_T_R_M_I_BO_O_O_D	1	1	-0.056774
14	ObjOut	42	85_T_R_M_I_OB_O_O_S	1	1	-0.118419
14	ObjOut	42	86_T_R_M_P_OB_O_B_D	1	1	-0.271806
14	ObjOut	42	88_T_R_M_P_BO_B_O_D	1	1	-0.199968
14	ObjOut	43	50_C_R_M_P_SO_S_O_D	0	1	-0.178097
14	ObjOut	43	51_C_R_M_P_SO_O_S_S	0	1	-0.603571
14	ObjOut	43	54_C_R_M_I_OS_S_B_D	0	1	-0.085613
14	ObjOut	43	55_C_R_M_P_OS_O_S_D	0	1	-0.207677
14	ObjOut	43	56_C_R_M_I_OS_O_P_S	0	1	-0.251355
14	ObjOut	43	58_C_R_M_P_BP_B_P_D	0	1	-0.315000
14	ObjOut	43	60_C_R_M_I_BP_P_O_D	0	1	-0.298419
14	ObjOut	43	61_C_R_M_P_PB_B_P_S	0	1	-0.160032
14	ObjOut	43	62_C_R_M_I_PB_B_S_D	0	1	-0.400556
14	ObjOut	43	64_C_R_M_I_PB_P_O_S	0	1	-0.124935
14	ObjOut	43	65_T_R_M_I_SP_S_S_S	1	1	-0.331355
14	ObjOut	43	66_T_R_M_P_SP_S_P_D	1	1	-0.295290
14	ObjOut	43	68_T_R_M_I_SP_P_P_D	1	1	-0.280968
14	ObjOut	43	69_T_R_M_P_PS_S_P_S	1	1	-0.035923
14	ObjOut	43	70_T_R_M_I_PS_S_S_D	1	1	-0.333138
14	ObjOut	43	71_T_R_M_P_PS_P_S_D	1	1	-0.208909
14	ObjOut	43	72_T_R_M_I_PS_P_P_S	1	1	-0.369645
14	ObjOut	43	81_T_R_M_P_OB_B_O_S	1	1	-0.536226
14	ObjOut	43	82_T_R_M_I_OB_B_B_D	1	1	-0.137161
14	ObjOut	43	83_T_R_M_P_BO_O_B_S	1	1	0.082355
14	ObjOut	43	84_T_R_M_I_BO_O_O_D	1	1	-0.029774
14	ObjOut	43	85_T_R_M_I_OB_O_O_S	1	1	-0.071419
14	ObjOut	43	86_T_R_M_P_OB_O_B_D	1	1	-0.238806
14	ObjOut	43	88_T_R_M_P_BO_B_O_D	1	1	-0.213968
14	ObjOut	44	50_C_R_M_P_SO_S_O_D	0	1	-0.188097
14	ObjOut	44	51_C_R_M_P_SO_O_S_S	0	1	-0.598571
14	ObjOut	44	54_C_R_M_I_OS_S_B_D	0	1	-0.114613
14	ObjOut	44	55_C_R_M_P_OS_O_S_D	0	1	-0.189677
14	ObjOut	44	56_C_R_M_I_OS_O_P_S	0	1	-0.264355
14	ObjOut	44	58_C_R_M_P_BP_B_P_D	0	1	-0.315000
14	ObjOut	44	60_C_R_M_I_BP_P_O_D	0	1	-0.306419
14	ObjOut	44	61_C_R_M_P_PB_B_P_S	0	1	-0.181032
14	ObjOut	44	62_C_R_M_I_PB_B_S_D	0	1	-0.418556
14	ObjOut	44	64_C_R_M_I_PB_P_O_S	0	1	-0.110935
14	ObjOut	44	65_T_R_M_I_SP_S_S_S	1	1	-0.361355
14	ObjOut	44	66_T_R_M_P_SP_S_P_D	1	1	-0.288290
14	ObjOut	44	68_T_R_M_I_SP_P_P_D	1	1	-0.270968
14	ObjOut	44	69_T_R_M_P_PS_S_P_S	1	1	0.010077
14	ObjOut	44	70_T_R_M_I_PS_S_S_D	1	1	-0.352138
14	ObjOut	44	71_T_R_M_P_PS_P_S_D	1	1	-0.213909
14	ObjOut	44	72_T_R_M_I_PS_P_P_S	1	1	-0.363645
14	ObjOut	44	81_T_R_M_P_OB_B_O_S	1	1	-0.537226
14	ObjOut	44	82_T_R_M_I_OB_B_B_D	1	1	-0.120161
14	ObjOut	44	83_T_R_M_P_BO_O_B_S	1	1	0.133355
14	ObjOut	44	84_T_R_M_I_BO_O_O_D	1	1	-0.048774
14	ObjOut	44	85_T_R_M_I_OB_O_O_S	1	1	-0.059419
14	ObjOut	44	86_T_R_M_P_OB_O_B_D	1	1	-0.251806
14	ObjOut	44	88_T_R_M_P_BO_B_O_D	1	1	-0.169968
14	ObjOut	45	50_C_R_M_P_SO_S_O_D	0	1	-0.174097
14	ObjOut	45	51_C_R_M_P_SO_O_S_S	0	1	-0.607571
14	ObjOut	45	54_C_R_M_I_OS_S_B_D	0	1	-0.060613
14	ObjOut	45	55_C_R_M_P_OS_O_S_D	0	1	-0.194677
14	ObjOut	45	56_C_R_M_I_OS_O_P_S	0	1	-0.268355
14	ObjOut	45	58_C_R_M_P_BP_B_P_D	0	1	-0.292000
14	ObjOut	45	60_C_R_M_I_BP_P_O_D	0	1	-0.316419
14	ObjOut	45	61_C_R_M_P_PB_B_P_S	0	1	-0.212032
14	ObjOut	45	62_C_R_M_I_PB_B_S_D	0	1	-0.407556
14	ObjOut	45	64_C_R_M_I_PB_P_O_S	0	1	-0.112935
14	ObjOut	45	65_T_R_M_I_SP_S_S_S	1	1	-0.338355
14	ObjOut	45	66_T_R_M_P_SP_S_P_D	1	1	-0.259290
14	ObjOut	45	68_T_R_M_I_SP_P_P_D	1	1	-0.243968
14	ObjOut	45	69_T_R_M_P_PS_S_P_S	1	1	0.016077
14	ObjOut	45	70_T_R_M_I_PS_S_S_D	1	1	-0.361138
14	ObjOut	45	71_T_R_M_P_PS_P_S_D	1	1	-0.209909
14	ObjOut	45	72_T_R_M_I_PS_P_P_S	1	1	-0.368645
14	ObjOut	45	81_T_R_M_P_OB_B_O_S	1	1	-0.526226
14	ObjOut	45	82_T_R_M_I_OB_B_B_D	1	1	-0.127161
14	ObjOut	45	83_T_R_M_P_BO_O_B_S	1	1	0.132355
14	ObjOut	45	84_T_R_M_I_BO_O_O_D	1	1	-0.019774
14	ObjOut	45	85_T_R_M_I_OB_O_O_S	1	1	-0.012419
14	ObjOut	45	86_T_R_M_P_OB_O_B_D	1	1	-0.269806
14	ObjOut	45	88_T_R_M_P_BO_B_O_D	1	1	-0.172968
14	ObjOut	46	50_C_R_M_P_SO_S_O_D	0	1	-0.189097
14	ObjOut	46	51_C_R_M_P_SO_O_S_S	0	1	-0.602571
14	ObjOut	46	54_C_R_M_I_OS_S_B_D	0	1	-0.087613
14	ObjOut	46	55_C_R_M_P_OS_O_S_D	0	1	-0.209677
14	ObjOut	46	56_C_R_M_I_OS_O_P_S	0	1	-0.275355
14	ObjOut	46	58_C_R_M_P_BP_B_P_D	0	1	-0.331000
14	ObjOut	46	60_C_R_M_I_BP_P_O_D	0	1	-0.299419
14	ObjOut	46	61_C_R_M_P_PB_B_P_S	0	1	-0.208032
14	ObjOut	46	62_C_R_M_I_PB_B_S_D	0	1	-0.406556
14	ObjOut	46	64_C_R_M_I_PB_P_O_S	0	1	-0.148935
14	ObjOut	46	65_T_R_M_I_SP_S_S_S	1	1	-0.362355
14	ObjOut	46	66_T_R_M_P_SP_S_P_D	1	1	-0.284290
14	ObjOut	46	68_T_R_M_I_SP_P_P_D	1	1	-0.244968
14	ObjOut	46	69_T_R_M_P_PS_S_P_S	1	1	0.038077
14	ObjOut	46	70_T_R_M_I_PS_S_S_D	1	1	-0.378138
14	ObjOut	46	71_T_R_M_P_PS_P_S_D	1	1	-0.219909
14	ObjOut	46	72_T_R_M_I_PS_P_P_S	1	1	-0.369645
14	ObjOut	46	81_T_R_M_P_OB_B_O_S	1	1	-0.536226
14	ObjOut	46	82_T_R_M_I_OB_B_B_D	1	1	-0.103161
14	ObjOut	46	83_T_R_M_P_BO_O_B_S	1	1	0.139355
14	ObjOut	46	84_T_R_M_I_BO_O_O_D	1	1	-0.027774
14	ObjOut	46	85_T_R_M_I_OB_O_O_S	1	1	-0.013419
14	ObjOut	46	86_T_R_M_P_OB_O_B_D	1	1	-0.260806
14	ObjOut	46	88_T_R_M_P_BO_B_O_D	1	1	-0.154968
14	ObjOut	47	50_C_R_M_P_SO_S_O_D	0	1	-0.171097
14	ObjOut	47	51_C_R_M_P_SO_O_S_S	0	1	-0.597571
